"date","age_group","deaths_boost_vac_rate_7ma","deaths_full_vac_rate_7ma","deaths_not_full_vac_rate_7ma"
2021-05-15,"40-59yrs",0.00,0.00,0.11
2021-05-15,"60+",0.00,0.20,0.56
2021-05-15,"ALL",0.00,0.10,0.16
2021-05-16,"0-4yrs",0.00,0.00,0.00
2021-05-16,"5-11yrs",0.00,0.00,0.00
2021-05-16,"12-17yrs",0.00,0.00,0.00
2021-05-16,"18-39yrs",0.00,0.00,0.02
2021-05-16,"40-59yrs",0.00,0.00,0.10
2021-05-16,"60+",0.00,0.20,0.52
2021-05-16,"ALL",0.00,0.10,0.15
2021-05-17,"0-4yrs",0.00,0.00,0.00
2021-05-17,"5-11yrs",0.00,0.00,0.00
2021-05-17,"12-17yrs",0.00,0.00,0.00
2021-05-17,"18-39yrs",0.00,0.00,0.02
2021-05-17,"40-59yrs",0.00,0.00,0.08
2021-05-17,"60+",0.00,0.20,0.52
2021-05-17,"ALL",0.00,0.10,0.15
2021-05-18,"0-4yrs",0.00,0.00,0.00
2021-05-18,"5-11yrs",0.00,0.00,0.00
2021-05-18,"12-17yrs",0.00,0.00,0.00
2021-05-18,"18-39yrs",0.00,0.00,0.01
2021-05-18,"40-59yrs",0.00,0.00,0.08
2021-05-18,"60+",0.00,0.20,0.52
2021-05-18,"ALL",0.00,0.10,0.14
2021-05-19,"0-4yrs",0.00,0.00,0.00
2021-05-19,"5-11yrs",0.00,0.00,0.00
2021-05-19,"12-17yrs",0.00,0.00,0.00
2021-05-19,"18-39yrs",0.00,0.00,0.02
2021-05-19,"40-59yrs",0.00,0.00,0.08
2021-05-19,"60+",0.00,0.27,0.49
2021-05-19,"ALL",0.00,0.13,0.14
2021-05-20,"0-4yrs",0.00,0.00,0.00
2021-05-20,"5-11yrs",0.00,0.00,0.00
2021-05-20,"12-17yrs",0.00,0.00,0.00
2021-05-20,"18-39yrs",0.00,0.00,0.01
2021-05-20,"40-59yrs",0.00,0.00,0.09
2021-05-20,"60+",0.00,0.06,0.46
2021-05-20,"ALL",0.00,0.03,0.13
2021-05-21,"0-4yrs",0.00,0.00,0.00
2021-05-21,"5-11yrs",0.00,0.00,0.00
2021-05-21,"12-17yrs",0.00,0.00,0.00
2021-05-21,"18-39yrs",0.00,0.00,0.01
2021-05-21,"40-59yrs",0.00,0.00,0.09
2021-05-21,"60+",0.00,0.19,0.44
2021-05-21,"ALL",0.00,0.09,0.13
2021-05-22,"0-4yrs",0.00,0.00,0.00
2021-05-22,"5-11yrs",0.00,0.00,0.00
2021-05-22,"12-17yrs",0.00,0.00,0.00
2021-05-22,"18-39yrs",0.00,0.00,0.01
2021-05-22,"40-59yrs",0.00,0.00,0.10
2021-05-22,"60+",0.00,0.25,0.45
2021-05-22,"ALL",0.00,0.12,0.13
2021-05-23,"0-4yrs",0.00,0.00,0.00
2021-05-23,"5-11yrs",0.00,0.00,0.00
2021-05-23,"12-17yrs",0.00,0.00,0.00
2021-05-23,"18-39yrs",0.00,0.00,0.01
2021-05-23,"40-59yrs",0.00,0.00,0.10
2021-05-23,"60+",0.00,0.25,0.48
2021-05-23,"ALL",0.00,0.12,0.14
2021-05-24,"0-4yrs",0.00,0.00,0.00
2021-05-24,"5-11yrs",0.00,0.00,0.00
2021-05-24,"12-17yrs",0.00,0.00,0.00
2021-05-24,"18-39yrs",0.00,0.00,0.01
2021-05-24,"40-59yrs",0.00,0.00,0.11
2021-05-24,"60+",0.00,0.32,0.45
2021-05-24,"ALL",0.00,0.15,0.13
2021-05-25,"0-4yrs",0.00,0.00,0.00
2021-05-25,"5-11yrs",0.00,0.00,0.00
2021-05-25,"12-17yrs",0.00,0.00,0.00
2021-05-25,"18-39yrs",0.00,0.00,0.01
2021-05-25,"40-59yrs",0.00,0.00,0.11
2021-05-25,"60+",0.00,0.38,0.42
2021-05-25,"ALL",0.00,0.18,0.13
2021-05-26,"0-4yrs",0.00,0.00,0.00
2021-05-26,"5-11yrs",0.00,0.00,0.00
2021-05-26,"12-17yrs",0.00,0.00,0.00
2021-05-26,"18-39yrs",0.00,0.00,0.01
2021-05-26,"40-59yrs",0.00,0.00,0.11
2021-05-26,"60+",0.00,0.31,0.42
2021-05-26,"ALL",0.00,0.15,0.13
2021-05-27,"0-4yrs",0.00,0.00,0.00
2021-05-27,"5-11yrs",0.00,0.00,0.00
2021-05-27,"12-17yrs",0.00,0.00,0.00
2021-05-27,"18-39yrs",0.00,0.00,0.01
2021-05-27,"40-59yrs",0.00,0.00,0.09
2021-05-27,"60+",0.00,0.31,0.42
2021-05-27,"ALL",0.00,0.15,0.12
2021-05-28,"0-4yrs",0.00,0.00,0.00
2021-05-28,"5-11yrs",0.00,0.00,0.00
2021-05-28,"12-17yrs",0.00,0.00,0.00
2021-05-28,"18-39yrs",0.00,0.00,0.01
2021-05-28,"40-59yrs",0.00,0.00,0.09
2021-05-28,"60+",0.00,0.19,0.42
2021-05-28,"ALL",0.00,0.09,0.12
2021-05-29,"0-4yrs",0.00,0.00,0.00
2021-05-29,"5-11yrs",0.00,0.00,0.00
2021-05-29,"12-17yrs",0.00,0.00,0.00
2021-05-29,"18-39yrs",0.00,0.00,0.01
2021-05-29,"40-59yrs",0.00,0.00,0.10
2021-05-29,"60+",0.00,0.18,0.44
2021-05-29,"ALL",0.00,0.09,0.13
2021-05-30,"0-4yrs",0.00,0.00,0.00
2021-05-30,"5-11yrs",0.00,0.00,0.00
2021-05-30,"12-17yrs",0.00,0.00,0.00
2021-05-30,"18-39yrs",0.00,0.00,0.01
2021-05-30,"40-59yrs",0.00,0.09,0.10
2021-05-30,"60+",0.00,0.18,0.42
2021-05-30,"ALL",0.00,0.11,0.12
2021-05-31,"0-4yrs",0.00,0.00,0.00
2021-05-31,"5-11yrs",0.00,0.00,0.00
2021-05-31,"12-17yrs",0.00,0.00,0.00
2021-05-31,"18-39yrs",0.00,0.00,0.01
2021-05-31,"40-59yrs",0.00,0.09,0.09
2021-05-31,"60+",0.00,0.12,0.43
2021-05-31,"ALL",0.00,0.08,0.13
2021-06-01,"0-4yrs",0.00,0.00,0.00
2021-06-01,"5-11yrs",0.00,0.00,0.00
2021-06-01,"12-17yrs",0.00,0.00,0.00
2021-06-01,"18-39yrs",0.00,0.00,0.01
2021-06-01,"40-59yrs",0.00,0.09,0.10
2021-06-01,"60+",0.00,0.06,0.43
2021-06-01,"ALL",0.00,0.05,0.13
2021-06-02,"0-4yrs",0.00,0.00,0.00
2021-06-02,"5-11yrs",0.00,0.00,0.00
2021-06-02,"12-17yrs",0.00,0.00,0.00
2021-06-02,"18-39yrs",0.00,0.00,0.00
2021-06-02,"40-59yrs",0.00,0.09,0.09
2021-06-02,"60+",0.00,0.06,0.41
2021-06-02,"ALL",0.00,0.05,0.12
2021-06-03,"0-4yrs",0.00,0.00,0.00
2021-06-03,"5-11yrs",0.00,0.00,0.00
2021-06-03,"12-17yrs",0.00,0.00,0.00
2021-06-03,"18-39yrs",0.00,0.00,0.00
2021-06-03,"40-59yrs",0.00,0.09,0.08
2021-06-03,"60+",0.00,0.11,0.39
2021-06-03,"ALL",0.00,0.08,0.12
2021-06-04,"0-4yrs",0.00,0.00,0.00
2021-06-04,"5-11yrs",0.00,0.00,0.00
2021-06-04,"12-17yrs",0.00,0.00,0.00
2021-06-04,"18-39yrs",0.00,0.00,0.00
2021-06-04,"40-59yrs",0.00,0.09,0.07
2021-06-04,"60+",0.00,0.11,0.38
2021-06-04,"ALL",0.00,0.08,0.11
2021-06-05,"0-4yrs",0.00,0.00,0.00
2021-06-05,"5-11yrs",0.00,0.00,0.00
2021-06-05,"12-17yrs",0.00,0.00,0.00
2021-06-05,"18-39yrs",0.00,0.00,0.00
2021-06-05,"40-59yrs",0.00,0.09,0.06
2021-06-05,"60+",0.00,0.11,0.33
2021-06-05,"ALL",0.00,0.08,0.09
2021-06-06,"0-4yrs",0.00,0.00,0.00
2021-06-06,"5-11yrs",0.00,0.00,0.00
2021-06-06,"12-17yrs",0.00,0.00,0.00
2021-06-06,"18-39yrs",0.00,0.00,0.00
2021-06-06,"40-59yrs",0.00,0.00,0.05
2021-06-06,"60+",0.00,0.16,0.31
2021-06-06,"ALL",0.00,0.07,0.09
2021-06-07,"0-4yrs",0.00,0.00,0.00
2021-06-07,"5-11yrs",0.00,0.00,0.00
2021-06-07,"12-17yrs",0.00,0.00,0.00
2021-06-07,"18-39yrs",0.00,0.00,0.00
2021-06-07,"40-59yrs",0.00,0.00,0.05
2021-06-07,"60+",0.00,0.21,0.30
2021-06-07,"ALL",0.00,0.09,0.08
2021-06-08,"0-4yrs",0.00,0.00,0.00
2021-06-08,"5-11yrs",0.00,0.00,0.00
2021-06-08,"12-17yrs",0.00,0.00,0.00
2021-06-08,"18-39yrs",0.00,0.00,0.00
2021-06-08,"40-59yrs",0.00,0.00,0.04
2021-06-08,"60+",0.00,0.27,0.27
2021-06-08,"ALL",0.00,0.12,0.08
2021-06-09,"0-4yrs",0.00,0.00,0.00
2021-06-09,"5-11yrs",0.00,0.00,0.00
2021-06-09,"12-17yrs",0.00,0.00,0.00
2021-06-09,"18-39yrs",0.00,0.00,0.00
2021-06-09,"40-59yrs",0.00,0.00,0.04
2021-06-09,"60+",0.00,0.27,0.25
2021-06-09,"ALL",0.00,0.12,0.07
2021-06-10,"0-4yrs",0.00,0.00,0.00
2021-06-10,"5-11yrs",0.00,0.00,0.00
2021-06-10,"12-17yrs",0.00,0.00,0.00
2021-06-10,"18-39yrs",0.00,0.00,0.00
2021-06-10,"40-59yrs",0.00,0.00,0.04
2021-06-10,"60+",0.00,0.21,0.24
2021-06-10,"ALL",0.00,0.09,0.07
2021-06-11,"0-4yrs",0.00,0.00,0.00
2021-06-11,"5-11yrs",0.00,0.00,0.00
2021-06-11,"12-17yrs",0.00,0.00,0.00
2021-06-11,"18-39yrs",0.00,0.00,0.00
2021-06-11,"40-59yrs",0.00,0.00,0.04
2021-06-11,"60+",0.00,0.21,0.21
2021-06-11,"ALL",0.00,0.09,0.06
2021-06-12,"0-4yrs",0.00,0.00,0.00
2021-06-12,"5-11yrs",0.00,0.00,0.00
2021-06-12,"12-17yrs",0.00,0.00,0.00
2021-06-12,"18-39yrs",0.00,0.00,0.00
2021-06-12,"40-59yrs",0.00,0.00,0.03
2021-06-12,"60+",0.00,0.16,0.17
2021-06-12,"ALL",0.00,0.07,0.05
2021-06-13,"0-4yrs",0.00,0.00,0.00
2021-06-13,"5-11yrs",0.00,0.00,0.00
2021-06-13,"12-17yrs",0.00,0.00,0.00
2021-06-13,"18-39yrs",0.00,0.00,0.00
2021-06-13,"40-59yrs",0.00,0.00,0.03
2021-06-13,"60+",0.00,0.11,0.14
2021-06-13,"ALL",0.00,0.04,0.04
2021-06-14,"0-4yrs",0.00,0.00,0.00
2021-06-14,"5-11yrs",0.00,0.00,0.00
2021-06-14,"12-17yrs",0.00,0.00,0.00
2021-06-14,"18-39yrs",0.00,0.00,0.00
2021-06-14,"40-59yrs",0.00,0.00,0.03
2021-06-14,"60+",0.00,0.05,0.14
2021-06-14,"ALL",0.00,0.02,0.04
2021-06-15,"0-4yrs",0.00,0.00,0.00
2021-06-15,"5-11yrs",0.00,0.00,0.00
2021-06-15,"12-17yrs",0.00,0.00,0.00
2021-06-15,"18-39yrs",0.00,0.00,0.01
2021-06-15,"40-59yrs",0.00,0.00,0.02
2021-06-15,"60+",0.00,0.00,0.14
2021-06-15,"ALL",0.00,0.00,0.04
2021-06-16,"0-4yrs",0.00,0.00,0.00
2021-06-16,"5-11yrs",0.00,0.00,0.00
2021-06-16,"12-17yrs",0.00,0.00,0.00
2021-06-16,"18-39yrs",0.00,0.00,0.01
2021-06-16,"40-59yrs",0.00,0.00,0.02
2021-06-16,"60+",0.00,0.00,0.14
2021-06-16,"ALL",0.00,0.00,0.04
2021-06-17,"0-4yrs",0.00,0.00,0.00
2021-06-17,"5-11yrs",0.00,0.00,0.00
2021-06-17,"12-17yrs",0.00,0.00,0.00
2021-06-17,"18-39yrs",0.00,0.00,0.00
2021-06-17,"40-59yrs",0.00,0.00,0.02
2021-06-17,"60+",0.00,0.00,0.12
2021-06-17,"ALL",0.00,0.00,0.03
2021-06-18,"0-4yrs",0.00,0.00,0.00
2021-06-18,"5-11yrs",0.00,0.00,0.00
2021-06-18,"12-17yrs",0.00,0.00,0.00
2021-06-18,"18-39yrs",0.00,0.00,0.00
2021-06-18,"40-59yrs",0.00,0.00,0.02
2021-06-18,"60+",0.00,0.03,0.15
2021-06-18,"ALL",0.00,0.01,0.04
2021-06-19,"0-4yrs",0.00,0.00,0.00
2021-06-19,"5-11yrs",0.00,0.00,0.00
2021-06-19,"12-17yrs",0.00,0.00,0.00
2021-06-19,"18-39yrs",0.00,0.00,0.01
2021-06-19,"40-59yrs",0.00,0.00,0.02
2021-06-19,"60+",0.00,0.03,0.16
2021-06-19,"ALL",0.00,0.01,0.04
2021-06-20,"0-4yrs",0.00,0.00,0.00
2021-06-20,"5-11yrs",0.00,0.00,0.00
2021-06-20,"12-17yrs",0.00,0.00,0.00
2021-06-20,"18-39yrs",0.00,0.00,0.01
2021-06-20,"40-59yrs",0.00,0.00,0.03
2021-06-20,"60+",0.00,0.03,0.14
2021-06-20,"ALL",0.00,0.01,0.04
2021-06-21,"0-4yrs",0.00,0.00,0.00
2021-06-21,"5-11yrs",0.00,0.00,0.00
2021-06-21,"12-17yrs",0.00,0.00,0.00
2021-06-21,"18-39yrs",0.00,0.00,0.01
2021-06-21,"40-59yrs",0.00,0.00,0.03
2021-06-21,"60+",0.00,0.03,0.14
2021-06-21,"ALL",0.00,0.01,0.04
2021-06-22,"0-4yrs",0.00,0.00,0.00
2021-06-22,"5-11yrs",0.00,0.00,0.00
2021-06-22,"12-17yrs",0.00,0.00,0.00
2021-06-22,"18-39yrs",0.00,0.00,0.00
2021-06-22,"40-59yrs",0.00,0.00,0.03
2021-06-22,"60+",0.00,0.03,0.15
2021-06-22,"ALL",0.00,0.01,0.04
2021-06-23,"0-4yrs",0.00,0.00,0.00
2021-06-23,"5-11yrs",0.00,0.00,0.00
2021-06-23,"12-17yrs",0.00,0.00,0.00
2021-06-23,"18-39yrs",0.00,0.00,0.00
2021-06-23,"40-59yrs",0.00,0.00,0.03
2021-06-23,"60+",0.00,0.03,0.14
2021-06-23,"ALL",0.00,0.01,0.04
2021-06-24,"0-4yrs",0.00,0.00,0.00
2021-06-24,"5-11yrs",0.00,0.00,0.00
2021-06-24,"12-17yrs",0.00,0.00,0.00
2021-06-24,"18-39yrs",0.00,0.00,0.00
2021-06-24,"40-59yrs",0.00,0.00,0.03
2021-06-24,"60+",0.00,0.05,0.16
2021-06-24,"ALL",0.00,0.02,0.04
2021-06-25,"0-4yrs",0.00,0.00,0.00
2021-06-25,"5-11yrs",0.00,0.00,0.00
2021-06-25,"12-17yrs",0.00,0.00,0.00
2021-06-25,"18-39yrs",0.00,0.00,0.01
2021-06-25,"40-59yrs",0.00,0.00,0.03
2021-06-25,"60+",0.00,0.02,0.13
2021-06-25,"ALL",0.00,0.01,0.04
2021-06-26,"0-4yrs",0.00,0.00,0.00
2021-06-26,"5-11yrs",0.00,0.00,0.00
2021-06-26,"12-17yrs",0.00,0.00,0.00
2021-06-26,"18-39yrs",0.00,0.00,0.00
2021-06-26,"40-59yrs",0.00,0.00,0.03
2021-06-26,"60+",0.00,0.02,0.12
2021-06-26,"ALL",0.00,0.01,0.03
2021-06-27,"0-4yrs",0.00,0.00,0.00
2021-06-27,"5-11yrs",0.00,0.00,0.00
2021-06-27,"12-17yrs",0.00,0.00,0.00
2021-06-27,"18-39yrs",0.00,0.00,0.00
2021-06-27,"40-59yrs",0.00,0.00,0.03
2021-06-27,"60+",0.00,0.02,0.15
2021-06-27,"ALL",0.00,0.01,0.04
2021-06-28,"0-4yrs",0.00,0.00,0.00
2021-06-28,"5-11yrs",0.00,0.00,0.00
2021-06-28,"12-17yrs",0.00,0.00,0.00
2021-06-28,"18-39yrs",0.00,0.00,0.00
2021-06-28,"40-59yrs",0.00,0.00,0.03
2021-06-28,"60+",0.00,0.02,0.14
2021-06-28,"ALL",0.00,0.01,0.04
2021-06-29,"0-4yrs",0.00,0.00,0.00
2021-06-29,"5-11yrs",0.00,0.00,0.00
2021-06-29,"12-17yrs",0.00,0.00,0.00
2021-06-29,"18-39yrs",0.00,0.00,0.00
2021-06-29,"40-59yrs",0.00,0.00,0.03
2021-06-29,"60+",0.00,0.02,0.12
2021-06-29,"ALL",0.00,0.01,0.03
2021-06-30,"0-4yrs",0.00,0.00,0.00
2021-06-30,"5-11yrs",0.00,0.00,0.00
2021-06-30,"12-17yrs",0.00,0.00,0.00
2021-06-30,"18-39yrs",0.00,0.00,0.00
2021-06-30,"40-59yrs",0.00,0.00,0.03
2021-06-30,"60+",0.00,0.04,0.12
2021-06-30,"ALL",0.00,0.02,0.03
2021-07-01,"0-4yrs",0.00,0.00,0.00
2021-07-01,"5-11yrs",0.00,0.00,0.00
2021-07-01,"12-17yrs",0.00,0.00,0.00
2021-07-01,"18-39yrs",0.00,0.00,0.00
2021-07-01,"40-59yrs",0.00,0.00,0.03
2021-07-01,"60+",0.00,0.02,0.10
2021-07-01,"ALL",0.00,0.01,0.03
2021-07-02,"0-4yrs",0.00,0.00,0.00
2021-07-02,"5-11yrs",0.00,0.00,0.00
2021-07-02,"12-17yrs",0.00,0.00,0.00
2021-07-02,"18-39yrs",0.00,0.00,0.00
2021-07-02,"40-59yrs",0.00,0.00,0.03
2021-07-02,"60+",0.00,0.02,0.11
2021-07-02,"ALL",0.00,0.01,0.03
2021-07-03,"0-4yrs",0.00,0.00,0.00
2021-07-03,"5-11yrs",0.00,0.00,0.00
2021-07-03,"12-17yrs",0.00,0.00,0.00
2021-07-03,"18-39yrs",0.00,0.00,0.00
2021-07-03,"40-59yrs",0.00,0.00,0.04
2021-07-03,"60+",0.00,0.02,0.13
2021-07-03,"ALL",0.00,0.01,0.04
2021-07-04,"0-4yrs",0.00,0.00,0.00
2021-07-04,"5-11yrs",0.00,0.00,0.00
2021-07-04,"12-17yrs",0.00,0.00,0.00
2021-07-04,"18-39yrs",0.00,0.00,0.00
2021-07-04,"40-59yrs",0.00,0.00,0.04
2021-07-04,"60+",0.00,0.03,0.11
2021-07-04,"ALL",0.00,0.02,0.03
2021-07-05,"0-4yrs",0.00,0.00,0.00
2021-07-05,"5-11yrs",0.00,0.00,0.00
2021-07-05,"12-17yrs",0.00,0.00,0.00
2021-07-05,"18-39yrs",0.00,0.00,0.00
2021-07-05,"40-59yrs",0.00,0.00,0.04
2021-07-05,"60+",0.00,0.03,0.09
2021-07-05,"ALL",0.00,0.02,0.03
2021-07-06,"0-4yrs",0.00,0.00,0.00
2021-07-06,"5-11yrs",0.00,0.00,0.00
2021-07-06,"12-17yrs",0.00,0.00,0.00
2021-07-06,"18-39yrs",0.00,0.00,0.00
2021-07-06,"40-59yrs",0.00,0.00,0.03
2021-07-06,"60+",0.00,0.05,0.12
2021-07-06,"ALL",0.00,0.03,0.03
2021-07-07,"0-4yrs",0.00,0.00,0.00
2021-07-07,"5-11yrs",0.00,0.00,0.00
2021-07-07,"12-17yrs",0.00,0.00,0.00
2021-07-07,"18-39yrs",0.00,0.00,0.00
2021-07-07,"40-59yrs",0.00,0.00,0.03
2021-07-07,"60+",0.00,0.04,0.12
2021-07-07,"ALL",0.00,0.02,0.03
2021-07-08,"0-4yrs",0.00,0.00,0.00
2021-07-08,"5-11yrs",0.00,0.00,0.00
2021-07-08,"12-17yrs",0.00,0.00,0.00
2021-07-08,"18-39yrs",0.00,0.00,0.00
2021-07-08,"40-59yrs",0.00,0.00,0.03
2021-07-08,"60+",0.00,0.04,0.14
2021-07-08,"ALL",0.00,0.02,0.03
2021-07-09,"0-4yrs",0.00,0.00,0.00
2021-07-09,"5-11yrs",0.00,0.00,0.00
2021-07-09,"12-17yrs",0.00,0.00,0.00
2021-07-09,"18-39yrs",0.00,0.00,0.00
2021-07-09,"40-59yrs",0.00,0.00,0.04
2021-07-09,"60+",0.00,0.04,0.15
2021-07-09,"ALL",0.00,0.02,0.04
2021-07-10,"0-4yrs",0.00,0.00,0.00
2021-07-10,"5-11yrs",0.00,0.00,0.00
2021-07-10,"12-17yrs",0.00,0.00,0.00
2021-07-10,"18-39yrs",0.00,0.00,0.00
2021-07-10,"40-59yrs",0.00,0.00,0.03
2021-07-10,"60+",0.00,0.05,0.17
2021-07-10,"ALL",0.00,0.02,0.04
2021-07-11,"0-4yrs",0.00,0.00,0.00
2021-07-11,"5-11yrs",0.00,0.00,0.00
2021-07-11,"12-17yrs",0.00,0.00,0.00
2021-07-11,"18-39yrs",0.00,0.00,0.00
2021-07-11,"40-59yrs",0.00,0.00,0.04
2021-07-11,"60+",0.00,0.04,0.18
2021-07-11,"ALL",0.00,0.02,0.04
2021-07-12,"0-4yrs",0.00,0.00,0.00
2021-07-12,"5-11yrs",0.00,0.00,0.00
2021-07-12,"12-17yrs",0.00,0.00,0.00
2021-07-12,"18-39yrs",0.00,0.00,0.00
2021-07-12,"40-59yrs",0.00,0.00,0.04
2021-07-12,"60+",0.00,0.05,0.19
2021-07-12,"ALL",0.00,0.02,0.04
2021-07-13,"0-4yrs",0.00,0.00,0.00
2021-07-13,"5-11yrs",0.00,0.00,0.00
2021-07-13,"12-17yrs",0.00,0.00,0.00
2021-07-13,"18-39yrs",0.00,0.00,0.00
2021-07-13,"40-59yrs",0.00,0.00,0.04
2021-07-13,"60+",0.00,0.04,0.19
2021-07-13,"ALL",0.00,0.02,0.04
2021-07-14,"0-4yrs",0.00,0.00,0.00
2021-07-14,"5-11yrs",0.00,0.00,0.00
2021-07-14,"12-17yrs",0.00,0.00,0.00
2021-07-14,"18-39yrs",0.00,0.00,0.00
2021-07-14,"40-59yrs",0.00,0.00,0.04
2021-07-14,"60+",0.00,0.03,0.25
2021-07-14,"ALL",0.00,0.01,0.05
2021-07-15,"0-4yrs",0.00,0.00,0.00
2021-07-15,"5-11yrs",0.00,0.00,0.00
2021-07-15,"12-17yrs",0.00,0.00,0.00
2021-07-15,"18-39yrs",0.00,0.00,0.00
2021-07-15,"40-59yrs",0.00,0.00,0.04
2021-07-15,"60+",0.00,0.03,0.24
2021-07-15,"ALL",0.00,0.01,0.04
2021-07-16,"0-4yrs",0.00,0.00,0.00
2021-07-16,"5-11yrs",0.00,0.00,0.00
2021-07-16,"12-17yrs",0.00,0.00,0.00
2021-07-16,"18-39yrs",0.00,0.00,0.00
2021-07-16,"40-59yrs",0.00,0.00,0.03
2021-07-16,"60+",0.00,0.03,0.23
2021-07-16,"ALL",0.00,0.01,0.04
2021-07-17,"0-4yrs",0.00,0.00,0.00
2021-07-17,"5-11yrs",0.00,0.00,0.00
2021-07-17,"12-17yrs",0.00,0.00,0.00
2021-07-17,"18-39yrs",0.00,0.00,0.00
2021-07-17,"40-59yrs",0.00,0.00,0.04
2021-07-17,"60+",0.00,0.03,0.26
2021-07-17,"ALL",0.00,0.01,0.04
2021-07-18,"0-4yrs",0.00,0.00,0.00
2021-07-18,"5-11yrs",0.00,0.00,0.00
2021-07-18,"12-17yrs",0.00,0.00,0.00
2021-07-18,"18-39yrs",0.00,0.00,0.00
2021-07-18,"40-59yrs",0.00,0.00,0.02
2021-07-18,"60+",0.00,0.03,0.24
2021-07-18,"ALL",0.00,0.01,0.04
2021-07-19,"0-4yrs",0.00,0.00,0.00
2021-07-19,"5-11yrs",0.00,0.00,0.00
2021-07-19,"12-17yrs",0.00,0.00,0.00
2021-07-19,"18-39yrs",0.00,0.00,0.00
2021-07-19,"40-59yrs",0.00,0.00,0.03
2021-07-19,"60+",0.00,0.02,0.22
2021-07-19,"ALL",0.00,0.01,0.03
2021-07-20,"0-4yrs",0.00,0.00,0.00
2021-07-20,"5-11yrs",0.00,0.00,0.00
2021-07-20,"12-17yrs",0.00,0.00,0.00
2021-07-20,"18-39yrs",0.00,0.00,0.00
2021-07-20,"40-59yrs",0.00,0.00,0.03
2021-07-20,"60+",0.00,0.01,0.20
2021-07-20,"ALL",0.00,0.01,0.03
2021-07-21,"0-4yrs",0.00,0.00,0.00
2021-07-21,"5-11yrs",0.00,0.00,0.00
2021-07-21,"12-17yrs",0.00,0.00,0.00
2021-07-21,"18-39yrs",0.00,0.00,0.00
2021-07-21,"40-59yrs",0.00,0.00,0.03
2021-07-21,"60+",0.00,0.01,0.16
2021-07-21,"ALL",0.00,0.01,0.03
2021-07-22,"0-4yrs",0.00,0.00,0.00
2021-07-22,"5-11yrs",0.00,0.00,0.00
2021-07-22,"12-17yrs",0.00,0.00,0.00
2021-07-22,"18-39yrs",0.00,0.00,0.00
2021-07-22,"40-59yrs",0.00,0.00,0.03
2021-07-22,"60+",0.00,0.01,0.18
2021-07-22,"ALL",0.00,0.01,0.03
2021-07-23,"0-4yrs",0.00,0.00,0.00
2021-07-23,"5-11yrs",0.00,0.00,0.00
2021-07-23,"12-17yrs",0.00,0.00,0.00
2021-07-23,"18-39yrs",0.00,0.00,0.00
2021-07-23,"40-59yrs",0.00,0.00,0.03
2021-07-23,"60+",0.00,0.01,0.19
2021-07-23,"ALL",0.00,0.00,0.03
2021-07-24,"0-4yrs",0.00,0.00,0.00
2021-07-24,"5-11yrs",0.00,0.00,0.00
2021-07-24,"12-17yrs",0.00,0.00,0.00
2021-07-24,"18-39yrs",0.00,0.00,0.00
2021-07-24,"40-59yrs",0.00,0.00,0.02
2021-07-24,"60+",0.00,0.01,0.12
2021-07-24,"ALL",0.00,0.00,0.02
2021-07-25,"0-4yrs",0.00,0.00,0.00
2021-07-25,"5-11yrs",0.00,0.00,0.00
2021-07-25,"12-17yrs",0.00,0.00,0.00
2021-07-25,"18-39yrs",0.00,0.00,0.00
2021-07-25,"40-59yrs",0.00,0.00,0.02
2021-07-25,"60+",0.00,0.01,0.16
2021-07-25,"ALL",0.00,0.00,0.02
2021-07-26,"0-4yrs",0.00,0.00,0.00
2021-07-26,"5-11yrs",0.00,0.00,0.00
2021-07-26,"12-17yrs",0.00,0.00,0.00
2021-07-26,"18-39yrs",0.00,0.00,0.00
2021-07-26,"40-59yrs",0.00,0.00,0.01
2021-07-26,"60+",0.00,0.01,0.20
2021-07-26,"ALL",0.00,0.00,0.03
2021-07-27,"0-4yrs",0.00,0.00,0.00
2021-07-27,"5-11yrs",0.00,0.00,0.00
2021-07-27,"12-17yrs",0.00,0.00,0.00
2021-07-27,"18-39yrs",0.00,0.00,0.00
2021-07-27,"40-59yrs",0.00,0.00,0.01
2021-07-27,"60+",0.00,0.01,0.18
2021-07-27,"ALL",0.00,0.00,0.02
2021-07-28,"0-4yrs",0.00,0.00,0.00
2021-07-28,"5-11yrs",0.00,0.00,0.00
2021-07-28,"12-17yrs",0.00,0.00,0.00
2021-07-28,"18-39yrs",0.00,0.00,0.00
2021-07-28,"40-59yrs",0.00,0.00,0.00
2021-07-28,"60+",0.00,0.01,0.19
2021-07-28,"ALL",0.00,0.00,0.02
2021-07-29,"0-4yrs",0.00,0.00,0.00
2021-07-29,"5-11yrs",0.00,0.00,0.00
2021-07-29,"12-17yrs",0.00,0.00,0.00
2021-07-29,"18-39yrs",0.00,0.00,0.00
2021-07-29,"40-59yrs",0.00,0.00,0.01
2021-07-29,"60+",0.00,0.01,0.19
2021-07-29,"ALL",0.00,0.00,0.02
2021-07-30,"0-4yrs",0.00,0.00,0.00
2021-07-30,"5-11yrs",0.00,0.00,0.00
2021-07-30,"12-17yrs",0.00,0.00,0.00
2021-07-30,"18-39yrs",0.00,0.00,0.01
2021-07-30,"40-59yrs",0.00,0.00,0.02
2021-07-30,"60+",0.00,0.02,0.15
2021-07-30,"ALL",0.00,0.00,0.02
2021-07-31,"0-4yrs",0.00,0.00,0.00
